FIRE_NAME,YEAR,FIRE_SIZE,FORESTED_BURNED,SDC,CA,PLAND,PD,LPI,ED,LSI,AREA_MN,AREA_AM,AREA_CV,GYRATE_MN,GYRATE_AM,GYRATE_CV,SHAPE_MN,SHAPE_AM,SHAPE_CV,FRAC_MN,FRAC_AM,FRAC_CV,PARA_MN,PARA_AM,PARA_CV,CONTIG_MN,CONTIG_AM,CONTIG_CV,TCA,CPLAND,NDCA,DCAD,CORE_MN,CORE_AM,CORE_CV,DCORE_MN,DCORE_AM,DCORE_CV,CAI_MN,CAI_AM,CAI_CV,CLUMPY,PLADJ,IJI,COHESION,DIVISION,AI,NLSI,FIRE_TYPE1,FIRE_TYPE2,FED_LAND_1,FED_LAND_2,AGBUR1,AGBUR2,FOREST_NAME,Comment
AZ3449811249420020515_INDIAN,2002,642.2877955,563.0364342,0.0071,177.3327,31.6003,4.6331,28.1158,68.1512,7.8554,6.8205,140.5838,442.8542,60.9141,667.7943,226.5537,1.3844,5.6377,71.3662,1.0571,1.2365,5.3204,773.2686,236.5254,38.0125,0.3347,0.7909,70.0038,0.3104,0.0553,1,0.1782,0.0119,0.2762,500,0.3104,0.3104,0,0.0076,0.175,500,0.7513,80.9802,5.55,97.9992,0.9208,82.9895,0.1701,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Prescott National Forest,
AZ3503211203920020821_TRICK,2002,2016.192633,1995.459052,0.0086,442.3164,22.1596,7.3645,7.1821,63.3767,15.0821,3.009,70.2429,472.7007,45.452,389.1031,171.39,1.3103,3.9255,48.5211,1.0509,1.1891,5.3275,899.3049,287.1381,37.1133,0.2621,0.7533,93.8271,0.2962,0.0148,1,0.0501,0.002,0.0514,1208.3046,0.2962,0.2962,0,0.0026,0.067,1208.3046,0.7253,77.4442,8.5889,94.9946,0.9922,78.62,0.2138,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Kaibab National Forest,
AZ3542111413120020220_VOCK_CYN,2002,1483.956664,612.1800294,0.0162,16.1365,2.6342,3.4281,1.0372,12.4939,4.7692,0.7684,4.0745,207.4247,29.4718,90.3381,100.4794,1.1621,1.6486,24.0147,1.0374,1.095,4.0932,968.933,488.0749,30.0079,0.1998,0.5823,107.7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6576,61.25,9.1872,78.0636,0.9998,66.6667,0.3333,Wildfire,SUPPRESSION,Public Domain Land BLM, ,BLM,OTHER, ,
AZ3680910910920020628_CARRIZO_1,2002,1495.579839,1447.554111,0.0093,403.3611,27.8774,6.2893,12.8397,75.2818,13.812,4.4325,93.2878,447.7289,61.0544,432.1593,153.5143,1.4389,4.2593,51.9083,1.0649,1.1958,5.6104,807.3824,275.7506,45.2252,0.351,0.7687,76.2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7275,79.1297,7.5606,95.9375,0.982,80.3438,0.1966,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Navajo Indian Reservation,
NM3155810867420020627_WALNUT,2002,12298.64214,4109.883491,0.0235,74.2972,1.8087,3.9438,0.1968,10.0151,14.463,0.4586,2.2134,195.6043,26.3839,64.9124,81.3044,1.1487,1.6138,27.0652,1.0327,1.0929,4.597,1007.7763,672.553,26.0194,0.1619,0.4231,115.1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4704,46.2121,17.0935,68.1109,1,47.9971,0.52,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Navajo Indian Reservation,
NM3286810557020020508_PENASCO,2002,5804.605639,5697.277162,0.0051,1525.454,26.7812,3.9677,16.3117,51.5328,18.8958,6.7498,587.6717,927.7128,52.0118,1152.602,247.9962,1.293,8.0389,63.0049,1.0487,1.2405,4.906,858.9492,194.0074,41.2952,0.3095,0.8377,83.3675,47.3562,0.8314,14,0.2458,0.2095,25.7746,1327.4447,3.3826,8.7235,125.656,0.0472,3.1044,853.0653,0.8088,85.335,7.6191,98.5772,0.9724,86.0025,0.14,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3329110544820020323_NUMBER_52,2002,5605.398734,5539.392046,0.0159,48.7434,0.8801,1.6431,0.1133,5.0802,10.087,0.5356,2.4461,188.854,26.1463,62.5275,78.1013,1.132,1.4257,20.875,1.0343,1.0753,3.9578,1015.5918,578.4597,30.3566,0.1947,0.5234,110.3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5825,56.0606,22.1547,70.7163,1,58.6139,0.4139,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Mescalero Apache Indian Reservation,
NM3331710854920020630_CUB,2002,4952.477947,4834.543762,0.0045,1160.6808,24.0175,3.4557,9.4223,36.7155,13.7072,6.9502,266.9499,611.6293,59.4407,894.2256,240.2445,1.2835,3.9409,43.6162,1.0467,1.1782,4.734,837.2798,161.3817,45.9603,0.3227,0.8623,87.8983,93.4001,1.9327,12,0.2483,0.5593,28.2171,961.5376,7.7833,27.2435,158.1212,0.1679,8.047,1004.2984,0.8471,87.5826,8.9344,97.2936,0.9867,88.3833,0.1162,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3345410840820020331_MIDDLE,2002,15013.80547,7316.873039,0.0172,134.3733,1.8325,2.7956,0.6343,10.3581,16.3467,0.6555,17.2159,502.6385,26.8607,163.8039,109.4308,1.1665,2.9866,35.4019,1.0369,1.1424,4.3399,982.984,569.203,28.8176,0.2012,0.5226,98.7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5636,55.6119,13.8854,85.7295,1,57.1641,0.4284,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Gila National Forest,
NM3584910555020020615_TRAMPAS,2002,1651.885305,1651.41,0.0033,988.38,60.0109,1.5786,56.9235,54.4262,7.7333,38.0146,890.4474,473.5379,111.7955,1828.2576,326.095,1.3865,6.5642,81.2705,1.0404,1.2324,5.5011,859.1846,98.5856,48.4576,0.3201,0.9167,94.4204,130.95,7.9508,9,0.5464,5.0365,124.2129,500,14.55,40.2836,132.9899,0.5372,13.249,500,0.8375,92.6061,47.4061,99.6151,0.6756,93.5,0.0937,Wildfire,SUPPRESSION,National Forest FS,Pecos Wilderness,FS,FS,Santa Fe National Forest,
NM3587710671020020826_LAKES,2002,1742.429752,1705.651193,0.0038,694.787,40.6845,2.3423,26.7765,50.2474,8.1714,17.3697,341.9544,432.283,88.4776,956.3288,233.4136,1.3915,4.3335,57.056,1.0543,1.1929,4.9299,772.9244,124.1998,50.0404,0.3773,0.8966,77.2213,100.959,5.9118,4,0.2342,2.524,62.94,573.7068,25.2397,33.2731,56.4166,0.632,14.5309,512.2886,0.8598,90.6316,9.2162,98.5657,0.9185,91.6827,0.0832,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
NM3599010579320020522_BORREGO,2002,5211.650545,5153.31,0.0068,1152.81,22.3867,4.7189,5.1803,50.0784,19.1674,4.7441,137.3523,528.7003,54.8776,498.8842,172.0935,1.3154,3.9441,49.1895,1.0493,1.1821,5.0088,826.9908,226.4554,46.6757,0.3406,0.8107,82.4163,50.49,0.9805,5,0.0971,0.2078,11.5593,1530.6877,10.098,35.8291,159.629,0.0813,4.3797,1466.8157,0.7907,83.0158,14.1404,96.1398,0.994,83.758,0.1624,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Santa Fe National Forest,
NM3610410503320020602_CERRO_PELON,2002,5268.56384,1257.39,0.0095,144,11.4229,6.4254,4.0551,36.339,10.4625,1.7778,27.3552,379.3057,40.3153,227.0127,133.545,1.2746,2.7072,37.5944,1.0518,1.15,5.0557,947.1321,348.75,36.9052,0.2586,0.7122,94.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7261,73.8438,17.6549,91.247,0.9975,75.7372,0.2426,Wildfire,SUPPRESSION,NA, ,NA,OTHER,,
NM3648110637020020611_MONTOYA,2002,1666.224507,1670.13,0.0064,519.03,31.3288,4.5874,20.5237,67.4526,12.2961,6.8293,242.3579,587.2626,54.3188,682.5006,213.7028,1.368,6.2706,65.7534,1.0592,1.2383,5.0244,817.6424,216.0569,35.529,0.338,0.8208,63.1873,15.3,0.9235,2,0.1207,0.2013,9.9807,860.8783,7.65,15.1211,98.8235,0.0601,2.9478,848.0722,0.7803,83.7957,11.4562,98.1497,0.9542,84.9148,0.1509,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Carson National Forest,
NM3653610495920020602_TURKEY,2002,446.2915247,446.22,0.0064,188.55,42.5726,4.0642,35.1351,81.4875,6.6413,10.475,130.7026,338.7858,76.9201,573.4726,195.9145,1.4509,4.7054,68.6274,1.0556,1.213,6.0988,926.7051,194.4312,44.1711,0.2777,0.8366,107.4633,0.54,0.1219,2,0.4516,0.03,0.4457,412.3106,0.27,0.27,0,0.0193,0.2864,412.3106,0.7795,85.4177,5.4318,98.3374,0.8744,87.3353,0.1266,Wildfire,SUPPRESSION,NA,,NA,OTHER,,
NM3668210504720020608_PONIL_COMPLEX,2002,36047.61797,35070.75,0.0048,8225.37,23.4511,4.231,3.6588,44.4629,43.6479,5.5427,413.344,857.7555,51.3898,868.4312,210.2629,1.3065,5.0263,48.6312,1.0501,1.1995,5.0663,868.723,192.626,42.2447,0.3089,0.8394,85.7564,464.58,1.3245,65,0.1853,0.3131,46.8127,1886.8084,7.1474,42.6205,222.78,0.0623,5.6481,1373.038,0.815,85.5531,12.8551,97.2961,0.9972,85.8372,0.1416,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Carson National Forest,
AZ3155010908620030715_SKELETON,2003,1961.928011,1549.951938,0.0279,23.9417,1.545,4.0009,0.218,10.8611,8.75,0.3862,1.1414,139.8513,24.8422,45.4504,63.3308,1.1495,1.3933,20.3784,1.0361,1.0746,4.264,1000.5756,737.2283,26.4193,0.1814,0.3769,99.4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4402,41.9087,19.9446,60.5168,1,44.8889,0.5511,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
AZ3223511054320030617_HELENS_2,2003,1390.686011,1275.093429,0.011,286.2009,22.4385,11.4466,3.9474,77.8502,15.3519,1.9603,17.6795,283.1759,44.9663,174.3225,118.5483,1.3193,2.3203,41.5822,1.0521,1.1402,5.5435,857.2427,365.117,40.9998,0.293,0.686,89.2206,0.4965,0.0389,1,0.0784,0.0034,0.0873,1204.1595,0.4965,0.4965,0,0.0068,0.1735,1204.1595,0.6467,71.2353,8.6958,88.6925,0.9969,72.5955,0.274,Wildfire,SUPPRESSION,National Park NPS,,NPS,OTHER,Saguaro National Park,
AZ3243311077720030617_ASPEN,2003,32258.11761,29204.37166,0.0055,7453.1179,25.5394,7.662,5.0687,65.4049,56.593,3.3332,490.6137,1209.0838,41.5527,829.3036,195.1619,1.2923,6.6317,54.3485,1.0473,1.2268,5.5425,918.4234,262.2167,34.8447,0.2392,0.7733,98.9402,288.984,0.9903,38,0.1302,0.1292,34.8219,2600.1011,7.6048,32.5052,180.9498,0.0237,3.8774,2551.3004,0.724,79.1548,7.7133,97.0552,0.9957,79.4474,0.2055,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3335310908520030705_MAPLE,2003,1117.858723,838.7311531,0.0147,53.2635,6.3425,3.3342,4.1519,21.693,6.8125,1.9023,23.6657,338.2421,42.8987,280.0318,165.9693,1.2511,3.2407,49.0957,1.0464,1.1767,4.8701,824.4337,381.0662,35.7687,0.3134,0.6748,70.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7184,70.434,8.4736,92.1261,0.9982,73.6295,0.2637,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3361310928420030712_STEEPLE,2003,2076.235285,2075.160528,0.0034,656.6766,31.6446,3.7106,14.9677,40.3534,8.2683,8.5283,212.6941,489.2842,53.8045,646.4803,233.5627,1.2177,3.4317,44.2157,1.0369,1.1614,4.6529,910.9274,129.0913,38.9775,0.2542,0.8888,103.6579,118.4187,5.7065,8,0.3855,1.5379,45.0776,591.8255,14.8023,47.2034,147.9498,0.7065,18.033,534.0435,0.8687,89.9122,17.0197,97.7423,0.9676,91.0227,0.0898,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3365410922320030606_THOMAS,2003,4317.407905,4315.97811,0.0063,793.7267,18.3904,3.7303,7.7365,36.7327,14.0328,4.93,156.6559,554.7628,54.8829,515.4748,169.2636,1.2835,3.533,39.6157,1.0476,1.1632,4.6824,823.727,199.7769,47.8045,0.3315,0.8289,88.6069,11.5337,0.2672,8,0.1854,0.0716,2.9993,831.1486,1.4417,4.1035,135.8769,0.0618,1.4531,889.7605,0.8226,84.5803,12.1497,96.1285,0.9933,85.52,0.1448,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3389611003320030713_KINISHBA,2003,10602.60523,10283.30501,0.0029,6054.0925,58.8837,2.8109,50.6395,58.1072,21.2892,20.9484,4491.3495,1460.8231,57.0052,2828.2831,351.2547,1.3309,13.3237,72.4181,1.0509,1.2863,5.1148,845.9407,109.5116,41.8539,0.3055,0.9057,85.8191,888.1943,8.6388,51,0.496,3.0733,760.7945,1689.9482,17.4156,129.3835,253.5583,0.0641,14.671,1563.0971,0.8008,91.4396,16.7836,99.6657,0.7428,91.8088,0.1129,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Fort Apache Indian Reservation,
AZ3397311111720030617_PICTURE,2003,5477.031056,5365.931312,0.0048,1936.2538,36.0835,4.7894,7.8888,66.3337,20.4681,7.5341,252.4721,570.182,61.0209,744.2783,213.6018,1.3542,4.9807,56.1377,1.0531,1.208,5.3306,826.0457,186.6963,43.1516,0.3174,0.839,84.7892,75.1124,1.3998,16,0.2982,0.2923,14.3092,1036.2938,4.6945,27.6611,221.183,0.0858,3.8793,938.6338,0.7809,85.3844,15.0442,97.5024,0.983,85.9985,0.14,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Tonto National Forest,
AZ3515111135220030607_LIZARD,2003,2141.826658,2141.826658,0.0334,26.1932,1.2229,3.4083,0.1178,9.3651,10.0909,0.3588,0.9637,129.8337,23.9063,41.3713,59.1938,1.1606,1.4723,24.5886,1.0361,1.0859,4.7672,1052.4488,791.9507,25.3934,0.1594,0.3537,115.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,38.3333,25.4153,60.9131,1,40.8284,0.5917,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
NM3140310896920030821_UNNAMED,2003,6184.195834,4559.691822,0.0195,40.895,0.8973,2.1502,0.1944,5.4634,10.5854,0.4173,2.6155,229.5164,24.3059,66.3596,79.4979,1.1149,1.47,21.2939,1.0298,1.0802,4.1343,1053.478,662.3082,27.2374,0.1557,0.4492,128.2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5037,48.3333,16.5369,67.0096,1,50.8135,0.4919,Wildfire,SUPPRESSION,National Forest FS,,FS,FS,Coronado National Forest,
NM3299610542820030509_WALKER,2003,1381.232791,1379.67992,0.0049,471.7986,34.1962,8.3353,22.7953,73.5168,11.6944,4.1026,215.7154,718.1936,45.1763,686.3787,218.8602,1.2871,4.333,50.0057,1.0454,1.1997,5.6622,995.9468,215.7539,35.1247,0.22,0.8203,112.7055,12.423,0.9004,5,0.3624,0.108,8.2812,1067.7078,2.4846,5.7628,114.866,0.0343,2.6331,1067.7078,0.7702,83.698,10.0049,97.0647,0.9465,84.8812,0.1512,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3312510781920030620_SECO,2003,2492.754386,2096.245867,0.0038,667.2217,31.8322,6.2975,22.4319,60.6617,12.8107,5.0547,334.0438,806.7568,50.6755,723.3073,187.2664,1.3115,4.877,44.8831,1.0542,1.2017,4.8726,829.635,198.689,42.9485,0.3278,0.832,79.7478,52.9615,2.5267,3,0.1431,0.4012,37.3216,1144.5523,17.6538,50.387,136.1677,0.0853,7.9376,1144.5523,0.7918,84.7921,11.987,97.5525,0.9493,85.8108,0.1419,Wildfire,SUPPRESSION,National Forest FS,Aldo Leopold Wilderness,FS,FS,Gila National Forest,
NM3322510843320030531_DRY_LAKE_COMPLEX_DRY_LAKES,2003,46116.02435,39948.09574,0.0125,1790.5129,4.4809,3.406,0.3676,16.5321,43.0146,1.3156,28.3635,453.4267,37.1888,230.9246,131.5216,1.2404,2.6003,35.1077,1.0457,1.1431,4.888,918.9224,407.3789,36.5198,0.2566,0.6554,94.3114,0.1915,0.0005,1,0.0025,0.0001,0.009,3687.8178,0.1915,0.1915,0,0.0002,0.0107,3687.8178,0.6754,68.4849,11.8451,88.2733,1,68.9904,0.3101,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3330310875120030711_SPRUCE,2003,2628.620354,2298.700611,0.0091,326.1188,14.1502,6.8122,5.5537,40.7812,14.3136,2.0772,54.3204,501.5068,43.1973,318.227,144.6657,1.2648,2.8714,35.8507,1.0482,1.1526,4.8283,858.1766,319.2994,39.6466,0.2999,0.7289,83.3985,0.5701,0.0247,1,0.0434,0.0036,0.2238,1248.9996,0.5701,0.5701,0,0.0028,0.1748,1248.9996,0.7287,75.3934,8.9279,92.1731,0.9967,76.7121,0.2329,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3332710879620030714_NABOURS,2003,415.3491215,390.2225936,0.0219,19.3208,4.9476,6.1458,1.048,25.9914,5.8621,0.805,2.0578,124.7454,35.4058,63.6682,66.0612,1.2111,1.47,21.9096,1.0462,1.0835,4.1444,809.92,542.8985,39.7033,0.3318,0.5361,69.2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6065,58.1281,9.3724,74.2956,0.9997,62.5995,0.374,Wildfire,SUPPRESSION,National Forest FS,Gila Wilderness,FS,FS,Gila National Forest,
NM3339010873920030713_SILVER,2003,922.0900154,799.3029516,0.0063,216.9903,27.2186,5.8955,21.1197,49.0915,7.6563,4.6168,133.4656,528.2859,47.7809,557.1844,210.3494,1.2673,3.9687,48.6079,1.0434,1.1923,4.8759,873.5152,208.7633,38.1756,0.285,0.8219,85.5429,0.3799,0.0476,2,0.2509,0.0081,0.2947,678.233,0.1899,0.2374,50,0.0048,0.1751,678.233,0.8038,83.9168,12.109,97.0483,0.9544,85.7175,0.1428,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3341610797320030428_BOILER,2003,22981.73436,22525.93384,0.0177,84.4005,0.3747,1.0788,0.0425,2.707,16.6667,0.3473,2.0225,219.614,22.2925,51.349,67.344,1.1041,1.4262,19.8611,1.0279,1.0747,3.9343,1077.5881,726.0684,25.2708,0.1498,0.409,122.9754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4571,44.3826,29.9889,62.9056,1,45.9148,0.5409,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3383210842120030712_DIVIDE,2003,1286.723185,1211.625906,0.0166,46.7711,3.862,3.9635,0.6994,15.021,7.9778,0.9744,3.513,161.4097,37.4757,83.1157,87.1755,1.2146,1.5305,27.523,1.0454,1.0854,4.363,869.3648,470.9311,40.8312,0.2989,0.603,85.5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6558,63.8833,10.7396,77.9909,0.9999,66.9125,0.3309,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3587110583120030623_CAPULIN,2003,2491.480766,2488.307944,0.005,578.9946,23.2678,7.1532,9.1512,53.8309,13.9125,3.2528,111.7947,577.659,45.3226,390.7283,152.8997,1.2592,2.8869,36.9677,1.0471,1.1492,4.5347,839.6617,231.5098,43.3252,0.3277,0.8057,79.9158,69.4395,2.7905,2,0.0804,0.3901,26.6537,1275.732,34.7197,63.8801,91.6449,0.181,11.9931,1212.1209,0.7865,82.574,14.2753,94.6152,0.9895,83.6214,0.1638,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Gila National Forest,
NM3642410549020030704_ENCEBADO,2003,2080.476418,2084.22,0.0035,1307.7,63.0506,2.3625,59.9132,68.7062,9.8926,26.6878,1181.6017,657.8377,67.2333,1672.7345,368.1566,1.2883,8.2925,86.1755,1.0358,1.2571,4.8784,972.6537,109.8417,35.7025,0.2286,0.9079,109.0417,222.93,10.7485,11,0.5304,4.5496,211.8372,692.8203,20.2664,56.5147,133.7383,0.3661,17.0475,692.8203,0.7979,91.7619,22.6912,99.6674,0.6408,92.5324,0.1238,Wildfire,SUPPRESSION,Indian Reservations BIA, ,BIA,OTHER,Taos Indian Reservation,
AZ3271210988120040626_NUTALL_COMPLEX_NUTALL,2004,12900.88513,12579.6131,0.0045,4274.7895,33.9877,5.9869,16.3305,65.0852,31.5298,5.677,1092.3731,1383.5478,44.5414,1584.2899,270.5146,1.282,9.3954,57.0691,1.0469,1.2501,5.1748,915.4305,192.9718,37.0621,0.2546,0.8351,97.1529,274.095,2.1793,30,0.2385,0.364,82.519,1754.0288,9.1365,47.8799,205.925,0.0514,6.4119,1623.7301,0.778,84.9382,10.22,98.6778,0.9705,85.3459,0.1465,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
AZ3323010937420040520_PIGEON,2004,1682.100193,1315.660957,0.0162,4.5454,0.3458,0.6847,0.1986,1.7743,2.7857,0.505,1.6523,150.7188,24.8397,48.553,63.5538,1.048,1.1257,8.7014,1.0194,1.0351,2.0894,945.4907,533.6519,36.5022,0.2339,0.539,104.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6864,58.5106,39.6881,65.6336,1,68.75,0.3125,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3342010937820040517_ROSE,2004,1366.872961,739.8339801,0.0142,14.1115,1.9079,1.8928,1.1316,8.0981,4.2,1.008,5.2708,205.648,37.453,111.0382,99.2962,1.2515,1.6807,29.8024,1.0489,1.1001,5.0576,882.855,464.2459,34.7503,0.2726,0.6069,82.7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6922,63.7931,26.1089,80.0126,0.9999,69.8113,0.3019,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3357010928920040517_KP,2004,6607.085554,5756.387433,0.0101,344.6967,5.9924,3.981,0.881,21.712,17.0909,1.5052,19.5236,345.985,39.0985,194.6725,128.4437,1.2455,2.2814,33.3665,1.0477,1.1304,4.8234,887.6244,371.0303,37.8197,0.2791,0.6852,86.9563,0.8605,0.015,2,0.0348,0.0038,0.1196,1351.9077,0.4303,0.6906,77.7778,0.0082,0.2497,1245.8522,0.7078,71.3176,25.6431,88.11,0.9998,72.5349,0.2747,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3387810932020040608_THREE_FORKS,2004,2769.824664,2615.035812,0.0093,513.8759,19.6566,9.1804,4.355,62.8368,18.2857,2.1411,52.9766,487.2591,41.792,346.2943,166.1912,1.2881,3.3068,43.2958,1.0498,1.1753,5.5696,946.9342,324.6855,34.0892,0.2351,0.7254,99.3578,0.0963,0.0037,1,0.0383,0.0004,0.0213,1545.9625,0.0963,0.0963,0,0.0004,0.0187,1545.9625,0.6995,74.8079,27.2181,93.0542,0.996,75.8529,0.2415,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Apache National Forest,
AZ3410911149820040624_WILLOW,2004,47949.328,44148.8934,0.0059,10968.9907,24.8457,5.8371,4.6979,58.2812,62.9444,4.2565,837.7213,1399.3215,44.4254,1234.1185,225.1436,1.3008,8.9092,58.3708,1.0492,1.2518,5.3027,889.0809,240.4931,37.1724,0.2678,0.7929,90.8437,261.7439,0.5929,56,0.1268,0.1016,42.8974,3558.0044,4.674,37.957,266.8497,0.01,2.3862,2656.0791,0.7515,81.0831,2.864,98.0322,0.9953,81.3275,0.1867,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Tonto National Forest,
AZ3442411137120040329_WEBBER,2004,1278.929712,1278.929712,0.0122,150.7275,11.7854,6.4116,3.977,43.9865,11.4051,1.8381,20.695,320.2919,44.8077,198.4483,117.3775,1.3245,2.478,35.8727,1.0569,1.1437,5.2004,850.9128,374.266,42.4876,0.31,0.6814,85.4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6891,70.7087,9.5262,89.2489,0.9981,72.5726,0.2743,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
AZ3507111133920040622_JACKET,2004,7064.536314,6809.978568,0.0032,3597.8272,52.8113,3.6403,27.0991,72.9733,21.1896,14.5074,1545.9499,1027.439,55.0864,1985.1002,349.4822,1.3829,10.6994,76.0542,1.0539,1.2793,6.1068,921.8069,141.3835,35.1274,0.25,0.8802,94.4566,373.4291,5.4814,27,0.3963,1.5058,168.2099,1128.8389,13.8307,85.361,227.417,0.0941,10.3793,1157.3297,0.7763,88.9804,19.5784,99.3471,0.8802,89.4456,0.1153,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coconino National Forest,
NM3361010535120040515_PEPPIN,2004,24501.51179,20605.7608,0.0056,6064.6813,29.4209,5.933,10.0026,55.5234,39.8363,4.9589,791.6185,1259.513,49.2159,1093.4056,208.8668,1.2914,6.8963,49.7548,1.0483,1.2177,5.0753,873.582,204.7245,41.5727,0.2994,0.8275,87.8519,272.5005,1.322,37,0.1795,0.2228,63.1164,2316.3637,7.3649,66.2097,282.6647,0.0417,4.4932,1415.9257,0.7844,84.4525,13.5167,97.9619,0.9887,84.7834,0.1522,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Lincoln National Forest,
NM3425810579820040521_LOOKOUT,2004,1933.101483,1931.58,0.0026,1303.38,67.4114,3.517,58.8791,67.9762,9.332,19.1674,998.9912,714.9784,65.245,1432.2957,302.4198,1.3131,6.1872,60.3952,1.0429,1.222,5.2283,909.0312,103.5308,42.8779,0.2841,0.9143,99.0253,234.99,12.1538,10,0.5172,3.4557,200.7219,799.3554,23.499,116.4556,198.8912,0.4225,18.0293,620.7775,0.7855,92.2352,16.6052,99.4245,0.6517,93.0091,0.138,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Cibola National Forest,
NM3519110809020040612_SEDGWICK,2004,3738.917176,3735.62281,0.0051,1165.4526,31.2023,6.3719,16.7301,62.7451,17.1345,4.8969,365.4227,858.0436,49.9531,929.1598,228.5099,1.3082,5.0332,47.5763,1.0499,1.2053,5.3156,897.8926,201.1705,40.2599,0.2799,0.8311,93.9058,49.3214,1.3205,11,0.2945,0.2072,24.6588,1402.3226,4.4838,8.3189,92.4846,0.0412,4.2319,1195.734,0.7869,84.5703,13.1165,97.4346,0.9695,85.3388,0.1466,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Cibola National Forest,
AZ3172411083220050707_FLORIDA,2005,6620.227445,6241.732007,0.0078,977.7293,15.6598,5.3335,4.4064,43.6012,21.7513,2.9361,103.7205,585.881,44.3966,432.0269,166.023,1.2814,3.8551,45.4075,1.0489,1.1841,4.9706,840.0596,278.9157,38.3535,0.2929,0.7563,83.0189,6.3791,0.1022,5,0.0801,0.0192,1.4875,1445.1106,1.2758,2.2871,89.0305,0.0115,0.6524,1190.7137,0.7464,77.8117,7.9225,94.695,0.9974,78.6137,0.2139,Wildfire,SUPPRESSION,National Forest FS, ,FS,FS,Coronado National Forest,
